State,Year,South,StCode,UnemPct,PresApprov,State Year
Massachusetts,2007,0,21,4.5,23,45
Massachusetts,2007,0,21,4.5,22,46
Massachusetts,2007,0,21,4.5,28,47
Massachusetts,2008,0,21,5.3,25,48
Massachusetts,2008,0,21,5.3,20,49
Massachusetts,2008,0,21,5.3,22,50
Massachusetts,2008,0,21,5.3,25,51
Massachusetts,2008,0,21,5.3,21,52
Massachusetts,2008,0,21,5.3,22,53
Massachusetts,2008,0,21,5.3,28,54
Michigan,1993,0,22,7.4,46,1
Michigan,1993,0,22,7.4,38,2
Michigan,1993,0,22,7.4,45,3
Michigan,1993,0,22,7.4,37,4
Michigan,1993,0,22,7.4,42,5
Michigan,1993,0,22,7.4,47,6
Michigan,1994,0,22,6.2,45,7
Michigan,1994,0,22,6.2,40,8
Michigan,1994,0,22,6.2,38,9
Michigan,1994,0,22,6.2,40,10
Michigan,1995,0,22,5.3,47,11
Michigan,1995,0,22,5.3,49,12
Michigan,1995,0,22,5.3,52,13
Michigan,1995,0,22,5.3,45,14
Michigan,1995,0,22,5.3,49,15
Michigan,1995,0,22,5.3,48,16
Michigan,1996,0,22,4.9,44,17
Michigan,1996,0,22,4.9,47,18
Michigan,1996,0,22,4.9,42,19
Michigan,1996,0,22,4.9,53,20
Michigan,1996,0,22,4.9,54,21
Michigan,1996,0,22,4.9,50,22
Michigan,1996,0,22,4.9,55,23
Michigan,1996,0,22,4.9,48,24
Michigan,1997,0,22,4.3,62,25
Michigan,1998,0,22,4,64,26
Michigan,1998,0,22,4,64,27
Michigan,1999,0,22,3.8,65,28
Michigan,1999,0,22,3.8,58,29
Michigan,1999,0,22,3.8,62,30
Michigan,1999,0,22,3.8,54,31
Michigan,1999,0,22,3.8,65,32
Michigan,1999,0,22,3.8,59,33
Michigan,1999,0,22,3.8,54,34
Michigan,1999,0,22,3.8,60,35
Michigan,2000,0,22,3.7,58,36
Michigan,2000,0,22,3.7,62,37
Michigan,2000,0,22,3.7,62,38
Michigan,2001,0,22,5.2,80,39
Michigan,2002,0,22,6.2,62,40
Michigan,2002,0,22,6.2,76,41
Michigan,2002,0,22,6.2,83,42
Michigan,2002,0,22,6.2,65,43
Michigan,2002,0,22,6.2,58,44
Michigan,2002,0,22,6.2,59,45
Michigan,2003,0,22,7.1,59,46
Michigan,2003,0,22,7.1,47,47
Michigan,2003,0,22,7.1,58,48
Michigan,2003,0,22,7.1,60,49
Michigan,2003,0,22,7.1,52,50
Michigan,2003,0,22,7.1,61,51
Michigan,2003,0,22,7.1,54,52
Michigan,2004,0,22,7.1,54,53
Michigan,2004,0,22,7.1,47,54
Michigan,2004,0,22,7.1,50,55
Michigan,2004,0,22,7.1,45,56
Michigan,2004,0,22,7.1,47,57
Michigan,2004,0,22,7.1,48,58
Michigan,2004,0,22,7.1,46,59
Michigan,2004,0,22,7.1,45,60
Michigan,2004,0,22,7.1,43,61
Michigan,2004,0,22,7.1,46,62
Michigan,2004,0,22,7.1,48,63
Michigan,2004,0,22,7.1,50,64
Michigan,2004,0,22,7.1,63,65
Michigan,2004,0,22,7.1,47,66
Michigan,2004,0,22,7.1,46,67
Michigan,2005,0,22,6.8,35,68
Michigan,2005,0,22,6.8,35,69
Michigan,2005,0,22,6.8,33,70
Michigan,2005,0,22,6.8,31,71
Michigan,2005,0,22,6.8,38,72
Michigan,2005,0,22,6.8,36,73
Michigan,2005,0,22,6.8,36,74
Michigan,2005,0,22,6.8,32,75
Michigan,2005,0,22,6.8,38,76
Michigan,2005,0,22,6.8,38,77
Michigan,2005,0,22,6.8,40,78
Michigan,2005,0,22,6.8,38,79
Michigan,2005,0,22,6.8,34,80
Michigan,2005,0,22,6.8,36,81
Michigan,2005,0,22,6.8,35,82
Michigan,2005,0,22,6.8,38,83
Michigan,2006,0,22,6.9,32,84
Michigan,2006,0,22,6.9,30,85
Michigan,2006,0,22,6.9,32,86
Michigan,2006,0,22,6.9,33,87
Michigan,2006,0,22,6.9,37,88
Michigan,2006,0,22,6.9,37,89
Michigan,2006,0,22,6.9,30,90
Michigan,2006,0,22,6.9,37,91
Michigan,2006,0,22,6.9,33,92
Michigan,2006,0,22,6.9,35,93
Michigan,2006,0,22,6.9,32,94
Michigan,2006,0,22,6.9,36,95
Michigan,2006,0,22,6.9,32,96
Michigan,2006,0,22,6.9,33,97
Michigan,2006,0,22,6.9,29,98
Michigan,2006,0,22,6.9,33,99
Michigan,2006,0,22,6.9,34,100
Michigan,2006,0,22,6.9,31,101
Michigan,2006,0,22,6.9,36,102
Michigan,2006,0,22,6.9,35,103
Michigan,2006,0,22,6.9,37,104
Michigan,2006,0,22,6.9,32,105
Michigan,2006,0,22,6.9,32,106
Michigan,2006,0,22,6.9,32,107
Michigan,2006,0,22,6.9,34,108
Michigan,2006,0,22,6.9,33,109
Michigan,2007,0,22,7.1,21,110
Michigan,2007,0,22,7.1,28,111
Michigan,2007,0,22,7.1,29,112
Michigan,2007,0,22,7.1,22,113
Michigan,2007,0,22,7.1,33,114
Michigan,2007,0,22,7.1,26,115
Michigan,2007,0,22,7.1,25,116
Michigan,2007,0,22,7.1,23,117
Michigan,2008,0,22,8.4,37,118
Michigan,2008,0,22,8.4,25,119
Michigan,2008,0,22,8.4,29,120
Michigan,2008,0,22,8.4,21,121
Michigan,2008,0,22,8.4,29,122
Michigan,2008,0,22,8.4,35,123
Michigan,2008,0,22,8.4,32,124
Michigan,2008,0,22,8.4,20,125
Michigan,2008,0,22,8.4,18,126
Minnesota,1990,0,23,4.8,62,1
Minnesota,1991,0,23,5.2,73,2
Minnesota,1991,0,23,5.2,58,3
Minnesota,1991,0,23,5.2,80,4
Minnesota,1991,0,23,5.2,84,5
Minnesota,1994,0,23,4.1,50,6
Minnesota,1994,0,23,4.1,38,7
Minnesota,1994,0,23,4.1,48,8
Minnesota,1995,0,23,3.7,41,9
Minnesota,1995,0,23,3.7,52,10
Minnesota,1996,0,23,3.9,48,11
Minnesota,1996,0,23,3.9,58,12
Minnesota,1998,0,23,2.7,70,13
Minnesota,1998,0,23,2.7,66,14
Minnesota,1998,0,23,2.7,68,15
Minnesota,1998,0,23,2.7,71,16
Minnesota,1998,0,23,2.7,55,17
Minnesota,1999,0,23,2.8,71,18
Minnesota,2000,0,23,3.1,64,19
Minnesota,2001,0,23,3.8,53,20
Minnesota,2001,0,23,3.8,84,21
Minnesota,2002,0,23,4.5,64,22
Minnesota,2002,0,23,4.5,63,23
Minnesota,2002,0,23,4.5,69,24
Minnesota,2002,0,23,4.5,62,25
Minnesota,2003,0,23,4.9,61,26
Minnesota,2003,0,23,4.9,50,27
Minnesota,2003,0,23,4.9,56,28
Minnesota,2003,0,23,4.9,54,29
Minnesota,2003,0,23,4.9,49,30
Minnesota,2003,0,23,4.9,50,31
Minnesota,2003,0,23,4.9,49,32
Minnesota,2003,0,23,4.9,63,33
Minnesota,2003,0,23,4.9,63,34
Minnesota,2004,0,23,4.6,44,35
Minnesota,2004,0,23,4.6,48,36
Minnesota,2004,0,23,4.6,53,37
Minnesota,2004,0,23,4.6,51,38
Minnesota,2004,0,23,4.6,50,39
Minnesota,2004,0,23,4.6,49,40
Minnesota,2004,0,23,4.6,47,41
Minnesota,2004,0,23,4.6,48,42
Minnesota,2005,0,23,4.2,34,43
Minnesota,2005,0,23,4.2,38,44
Minnesota,2005,0,23,4.2,41,45
Minnesota,2005,0,23,4.2,40,46
Minnesota,2005,0,23,4.2,43,47
Minnesota,2005,0,23,4.2,39,48
Minnesota,2005,0,23,4.2,47,49
Minnesota,2005,0,23,4.2,39,50
Minnesota,2006,0,23,4.1,33,51
Minnesota,2006,0,23,4.1,38,52
Minnesota,2006,0,23,4.1,39,53
Minnesota,2006,0,23,4.1,36,54
Minnesota,2006,0,23,4.1,33,55
Minnesota,2006,0,23,4.1,35,56
Minnesota,2006,0,23,4.1,34,57
Minnesota,2006,0,23,4.1,37,58
Minnesota,2006,0,23,4.1,39,59
Minnesota,2006,0,23,4.1,39,60
Minnesota,2006,0,23,4.1,34,61
Minnesota,2006,0,23,4.1,42,62
Minnesota,2006,0,23,4.1,35,63
Minnesota,2006,0,23,4.1,40,64
Minnesota,2006,0,23,4.1,36,65
Minnesota,2007,0,23,4.6,29,66
Minnesota,2007,0,23,4.6,29,67
Minnesota,2007,0,23,4.6,31,68
Minnesota,2007,0,23,4.6,35,69
Minnesota,2007,0,23,4.6,30,70
Minnesota,2007,0,23,4.6,31,71
Minnesota,2007,0,23,4.6,32,72
Minnesota,2007,0,23,4.6,30,73
Minnesota,2007,0,23,4.6,33,74
Minnesota,2007,0,23,4.6,29,75
Minnesota,2007,0,23,4.6,34,76
Minnesota,2007,0,23,4.6,34,77
Minnesota,2007,0,23,4.6,28,78
Minnesota,2007,0,23,4.6,29,79
Minnesota,2008,0,23,5.4,24,80
Minnesota,2008,0,23,5.4,30,81
Minnesota,2008,0,23,5.4,30,82
Minnesota,2008,0,23,5.4,32,83
Minnesota,2008,0,23,5.4,28,84
Minnesota,2008,0,23,5.4,30,85
Minnesota,2008,0,23,5.4,32,86
Minnesota,2008,0,23,5.4,32,87
Minnesota,2008,0,23,5.4,32,88
Minnesota,2008,0,23,5.4,32,89
Mississippi,1981,1,24,8.7,57,1
Mississippi,1982,1,24,11.5,46,2
Mississippi,1984,1,24,10.8,59,3
Mississippi,1986,1,24,12.1,58,4
Mississippi,1988,1,24,8.7,69,5
Mississippi,1988,1,24,8.7,56,6
Mississippi,1990,1,24,7.7,64,7
Mississippi,1992,1,24,8.3,51,8
Mississippi,1995,1,24,6.5,30,9
Mississippi,1996,1,24,6.3,38,10
Mississippi,1996,1,24,6.3,38,11
Mississippi,1996,1,24,6.3,40,12
Mississippi,2000,1,24,5.7,46,13
Mississippi,2000,1,24,5.7,49,14
Mississippi,2004,1,24,6.3,51,15
Mississippi,2004,1,24,6.3,52,16
Mississippi,2004,1,24,6.3,52,17
Mississippi,2004,1,24,6.3,53,18
Mississippi,2004,1,24,6.3,50,19
Mississippi,2005,1,24,7.8,49,20
Mississippi,2005,1,24,7.8,48,21
Mississippi,2005,1,24,7.8,55,22
Mississippi,2005,1,24,7.8,50,23
Mississippi,2005,1,24,7.8,50,24
Mississippi,2005,1,24,7.8,50,25
Mississippi,2005,1,24,7.8,48,26
Mississippi,2006,1,24,6.8,49,27
Mississippi,2006,1,24,6.8,46,28
Mississippi,2006,1,24,6.8,45,29
Mississippi,2006,1,24,6.8,50,30
Mississippi,2006,1,24,6.8,49,31
Mississippi,2006,1,24,6.8,47,32
Mississippi,2006,1,24,6.8,47,33
Mississippi,2006,1,24,6.8,44,34
Mississippi,2006,1,24,6.8,47,35
Mississippi,2006,1,24,6.8,44,36
Mississippi,2006,1,24,6.8,45,37
Mississippi,2008,1,24,6.9,33,38
Mississippi,2008,1,24,6.9,35,39
Mississippi,2008,1,24,6.9,30,40
Mississippi,2008,1,24,6.9,42,41
Mississippi,2008,1,24,6.9,40,42
Missouri,1994,0,25,4.9,35,1
Missouri,1994,0,25,4.9,40,2
Missouri,1996,0,25,4.7,40,3
Missouri,1996,0,25,4.7,40,4
Missouri,1996,0,25,4.7,47,5
Missouri,2000,0,25,3.3,55,6
Missouri,2002,0,25,5.2,63,7
Missouri,2002,0,25,5.2,65,8
Missouri,2002,0,25,5.2,72,9
Missouri,2003,0,25,5.6,60,10
Missouri,2004,0,25,5.8,53,11
Missouri,2005,0,25,5.4,39,12
Missouri,2005,0,25,5.4,38,13
Missouri,2005,0,25,5.4,46,14
Missouri,2005,0,25,5.4,44,15
Missouri,2005,0,25,5.4,43,16
Missouri,2005,0,25,5.4,40,17
Missouri,2005,0,25,5.4,38,18
Missouri,2006,0,25,4.8,37,19
Missouri,2006,0,25,4.8,36,20
Missouri,2006,0,25,4.8,29,21
Missouri,2006,0,25,4.8,38,22
Missouri,2006,0,25,4.8,36,23
Missouri,2006,0,25,4.8,37,24
Missouri,2006,0,25,4.8,39,25
Missouri,2006,0,25,4.8,41,26
Missouri,2006,0,25,4.8,36,27
Missouri,2006,0,25,4.8,39,28
Missouri,2006,0,25,4.8,46,29
Missouri,2006,0,25,4.8,36,30
Missouri,2006,0,25,4.8,41,31
Missouri,2006,0,25,4.8,34,32
Missouri,2006,0,25,4.8,44,33
Missouri,2007,0,25,5.1,36,34
Missouri,2007,0,25,5.1,37,35
Missouri,2007,0,25,5.1,39,36
Missouri,2007,0,25,5.1,40,37
Missouri,2007,0,25,5.1,38,38
Missouri,2007,0,25,5.1,31,39
Missouri,2007,0,25,5.1,37,40
Missouri,2007,0,25,5.1,34,41
Missouri,2007,0,25,5.1,35,42
Missouri,2007,0,25,5.1,35,43
Missouri,2007,0,25,5.1,35,44
Missouri,2007,0,25,5.1,36,45
Missouri,2007,0,25,5.1,37,46
Missouri,2008,0,25,6.1,31,47
Missouri,2008,0,25,6.1,33,48
Missouri,2008,0,25,6.1,36,49
Missouri,2008,0,25,6.1,35,50
Missouri,2008,0,25,6.1,32,51
Missouri,2008,0,25,6.1,34,52
Missouri,2008,0,25,6.1,36,53
Missouri,2008,0,25,6.1,32,54
Missouri,2008,0,25,6.1,30,55
Missouri,2008,0,25,6.1,30,56
Montana,1994,0,26,5.5,27,1
Montana,1994,0,26,5.5,35,2
Montana,1994,0,26,5.5,30,3
Montana,1994,0,26,5.5,30,4
Montana,1994,0,26,5.5,40,5
Montana,1995,0,26,5.4,35,6
Montana,1995,0,26,5.4,36,7
Montana,1995,0,26,5.4,42,8
Montana,1995,0,26,5.4,41,9
Montana,1996,0,26,5.5,44,10
Montana,1996,0,26,5.5,43,11
Montana,1997,0,26,5.3,39,12
Montana,1997,0,26,5.3,33,13
Montana,1998,0,26,5.6,41,14
Montana,1999,0,26,5.3,41,15
Montana,2000,0,26,4.8,43,16
Montana,2001,0,26,4.5,84,17
Montana,2002,0,26,4.5,70,18
Montana,2003,0,26,4.3,60,19
Montana,2003,0,26,4.3,68,20
Montana,2004,0,26,4,56,21
Montana,2004,0,26,4,56,22
Montana,2005,0,26,3.7,50,23
Montana,2005,0,26,3.7,56,24
Montana,2005,0,26,3.7,48,25
Montana,2005,0,26,3.7,42,26
Montana,2005,0,26,3.7,43,27
Montana,2005,0,26,3.7,49,28
Montana,2005,0,26,3.7,50,29
Montana,2005,0,26,3.7,49,30
Montana,2005,0,26,3.7,51,31
Montana,2006,0,26,3.3,43,32
Montana,2006,0,26,3.3,45,33
Montana,2006,0,26,3.3,46,34
Montana,2006,0,26,3.3,50,35
Montana,2006,0,26,3.3,49,36
Montana,2006,0,26,3.3,42,37
Montana,2006,0,26,3.3,45,38
Montana,2006,0,26,3.3,50,39
Montana,2006,0,26,3.3,46,40
Montana,2006,0,26,3.3,44,41
Montana,2006,0,26,3.3,40,42
Montana,2006,0,26,3.3,48,43
Montana,2006,0,26,3.3,43,44
Montana,2006,0,26,3.3,41,45
Montana,2007,0,26,3.4,32,46
Montana,2007,0,26,3.4,35,47
Montana,2008,0,26,4.5,28,48
Nebraska,1991,0,27,2.6,71,1
Nebraska,1991,0,27,2.6,86,2
Nebraska,1994,0,27,2.6,39,3
Nebraska,1994,0,27,2.6,30,4
Nebraska,1994,0,27,2.6,31,5
Nebraska,1995,0,27,2.6,40,6
Nebraska,1996,0,27,2.8,44,7
Nebraska,1996,0,27,2.8,36,8
Nebraska,1996,0,27,2.8,44,9
Nebraska,1998,0,27,2.5,44,10
Nebraska,1998,0,27,2.5,44,11
Nebraska,2000,0,27,2.8,42,12
Nebraska,2005,0,27,3.9,60,13
Nebraska,2005,0,27,3.9,55,14
Nebraska,2005,0,27,3.9,58,15
Nebraska,2005,0,27,3.9,55,16
Nebraska,2005,0,27,3.9,53,17
Nebraska,2005,0,27,3.9,48,18
Nebraska,2005,0,27,3.9,52,19
Nebraska,2006,0,27,3,55,20
Nebraska,2006,0,27,3,48,21
Nebraska,2006,0,27,3,47,22
Nebraska,2006,0,27,3,46,23
Nebraska,2006,0,27,3,45,24
Nebraska,2006,0,27,3,48,25
Nebraska,2006,0,27,3,52,26
Nebraska,2006,0,27,3,49,27
Nebraska,2006,0,27,3,46,28
Nebraska,2006,0,27,3,51,29
Nebraska,2006,0,27,3,51,30
Nebraska,2007,0,27,2.9,41,31
Nebraska,2008,0,27,3.3,21,32
Nebraska,2008,0,27,3.3,39,33
Nevada,1993,0,28,6.8,39,1
Nevada,1994,0,28,6.1,33,2
Nevada,1994,0,28,6.1,34,3
Nevada,1996,0,28,5.2,46,4
Nevada,1996,0,28,5.2,41,5
Nevada,1996,0,28,5.2,44,6
Nevada,1997,0,28,4.5,38,7
Nevada,1998,0,28,4.4,49,8
Nevada,1998,0,28,4.4,46,9
Nevada,2000,0,28,4.5,56,10
Nevada,2004,0,28,4.4,50,11
Nevada,2005,0,28,4.5,37,12
Nevada,2005,0,28,4.5,39,13
Nevada,2005,0,28,4.5,38,14
Nevada,2005,0,28,4.5,39,15
Nevada,2005,0,28,4.5,40,16
Nevada,2005,0,28,4.5,40,17
Nevada,2005,0,28,4.5,40,18
Nevada,2005,0,28,4.5,41,19
Nevada,2006,0,28,4.3,34,20
Nevada,2006,0,28,4.3,41,21
Nevada,2006,0,28,4.3,37,22
Nevada,2006,0,28,4.3,37,23
Nevada,2006,0,28,4.3,34,24
Nevada,2006,0,28,4.3,37,25
Nevada,2006,0,28,4.3,32,26
Nevada,2006,0,28,4.3,39,27
Nevada,2006,0,28,4.3,34,28
Nevada,2006,0,28,4.3,38,29
Nevada,2006,0,28,4.3,36,30
Nevada,2006,0,28,4.3,41,31
Nevada,2007,0,28,4.7,34,32
Nevada,2008,0,28,6.7,23,33
NewHampshire,1991,0,29,7.3,76,1
NewHampshire,1991,0,29,7.3,49,2
NewHampshire,1993,0,29,6.3,31,3
NewHampshire,1993,0,29,6.3,52,4
NewHampshire,1993,0,29,6.3,45,5
NewHampshire,1993,0,29,6.3,50,6
NewHampshire,1994,0,29,4.7,48,7
NewHampshire,1994,0,29,4.7,38,8
NewHampshire,1994,0,29,4.7,44,9
NewHampshire,1994,0,29,4.7,34,10
NewHampshire,1994,0,29,4.7,41,11
NewHampshire,1994,0,29,4.7,44,12
NewHampshire,1995,0,29,4,44,13
NewHampshire,1995,0,29,4,51,14
NewHampshire,1995,0,29,4,47,15
NewHampshire,1995,0,29,4,33,16
NewHampshire,1995,0,29,4,33,17
NewHampshire,1996,0,29,3.7,50,18
NewHampshire,1996,0,29,3.7,60,19
NewHampshire,1996,0,29,3.7,50,20
NewHampshire,1996,0,29,3.7,48,21
NewHampshire,1997,0,29,3.1,33,22
NewHampshire,1998,0,29,2.9,72,23
NewHampshire,1998,0,29,2.9,72,24
NewHampshire,1998,0,29,2.9,48,25
NewHampshire,1999,0,29,2.8,60,26
NewHampshire,1999,0,29,2.8,52,27
NewHampshire,1999,0,29,2.8,61,28
NewHampshire,1999,0,29,2.8,46,29
NewHampshire,1999,0,29,2.8,54,30
NewHampshire,2000,0,29,2.7,59,31
NewHampshire,2000,0,29,2.7,54,32
NewHampshire,2000,0,29,2.7,59,33
NewHampshire,2000,0,29,2.7,56,34
NewHampshire,2001,0,29,3.4,92,35
NewHampshire,2002,0,29,4.5,72,36
NewHampshire,2002,0,29,4.5,57,37
NewHampshire,2002,0,29,4.5,57,38
NewHampshire,2002,0,29,4.5,64,39
NewHampshire,2002,0,29,4.5,87,40
NewHampshire,2003,0,29,4.5,63,41
NewHampshire,2003,0,29,4.5,64,42
NewHampshire,2003,0,29,4.5,58,43
NewHampshire,2003,0,29,4.5,71,44
NewHampshire,2003,0,29,4.5,51,45
NewHampshire,2003,0,29,4.5,52,46
NewHampshire,2003,0,29,4.5,65,47
NewHampshire,2003,0,29,4.5,56,48
NewHampshire,2003,0,29,4.5,61,49
NewHampshire,2003,0,29,4.5,64,50
NewHampshire,2004,0,29,3.9,46,51
NewHampshire,2004,0,29,3.9,41,52
NewHampshire,2004,0,29,3.9,54,53
NewHampshire,2004,0,29,3.9,48,54
NewHampshire,2004,0,29,3.9,47,55
NewHampshire,2005,0,29,3.6,36,56
NewHampshire,2005,0,29,3.6,40,57
NewHampshire,2005,0,29,3.6,42,58
NewHampshire,2005,0,29,3.6,37,59
NewHampshire,2005,0,29,3.6,39,60
NewHampshire,2005,0,29,3.6,37,61
NewHampshire,2005,0,29,3.6,44,62
NewHampshire,2005,0,29,3.6,43,63
NewHampshire,2005,0,29,3.6,39,64
NewHampshire,2005,0,29,3.6,49,65
NewHampshire,2006,0,29,3.5,36,66
NewHampshire,2006,0,29,3.5,30,67
NewHampshire,2006,0,29,3.5,44,68
NewHampshire,2006,0,29,3.5,30,69
NewHampshire,2006,0,29,3.5,35,70
NewHampshire,2006,0,29,3.5,36,71
NewHampshire,2006,0,29,3.5,32,72
NewHampshire,2006,0,29,3.5,35,73
NewHampshire,2006,0,29,3.5,39,74
NewHampshire,2006,0,29,3.5,35,75
NewHampshire,2006,0,29,3.5,38,76
NewHampshire,2006,0,29,3.5,30,77
NewHampshire,2006,0,29,3.5,34,78
NewHampshire,2006,0,29,3.5,39,79
NewHampshire,2006,0,29,3.5,34,80
NewHampshire,2007,0,29,3.5,17,81
NewHampshire,2007,0,29,3.5,29,82
NewHampshire,2007,0,29,3.5,10,83
NewHampshire,2007,0,29,3.5,26,84
NewHampshire,2007,0,29,3.5,57,85
NewHampshire,2008,0,29,3.8,16,86
NewHampshire,2008,0,29,3.8,17,87
NewHampshire,2008,0,29,3.8,26,88
NewJersey,1983,0,30,8,49,1
NewJersey,1984,0,30,6.2,46,2
NewJersey,1985,0,30,5.6,58,3
NewJersey,1985,0,30,5.6,55,4
NewJersey,1985,0,30,5.6,58,5
NewJersey,1986,0,30,5,63,6
NewJersey,1986,0,30,5,66,7
NewJersey,1986,0,30,5,69,8
NewJersey,1987,0,30,4.1,57,9
NewJersey,1987,0,30,4.1,56,10
NewJersey,1987,0,30,4.1,50,11
NewJersey,1987,0,30,4.1,53,12
NewJersey,1988,0,30,3.8,63,13
NewJersey,1988,0,30,3.8,64,14
NewJersey,1988,0,30,3.8,53,15
NewJersey,1988,0,30,3.8,64,16
NewJersey,1988,0,30,3.8,52,17
NewJersey,1989,0,30,4.1,55,18
NewJersey,1989,0,30,4.1,53,19
NewJersey,1990,0,30,5.1,60,20
NewJersey,1990,0,30,5.1,60,21
NewJersey,1991,0,30,6.8,69,22
NewJersey,1991,0,30,6.8,71,23
NewJersey,1991,0,30,6.8,56,24
NewJersey,1992,0,30,8.5,,25
NewJersey,1992,0,30,8.5,37,26
NewJersey,1992,0,30,8.5,31,27
NewJersey,1992,0,30,8.5,38,28
NewJersey,1992,0,30,8.5,27,29
NewJersey,1993,0,30,7.6,28,30
NewJersey,1993,0,30,7.6,37,31
NewJersey,1993,0,30,7.6,53,32
NewJersey,1993,0,30,7.6,42,33
NewJersey,1993,0,30,7.6,45,34
NewJersey,1993,0,30,7.6,55,35
NewJersey,1993,0,30,7.6,28,36
NewJersey,1993,0,30,7.6,25,37
NewJersey,1993,0,30,7.6,35,38
NewJersey,1994,0,30,6.8,40,39
NewJersey,1994,0,30,6.8,46,40
NewJersey,1994,0,30,6.8,51,41
NewJersey,1995,0,30,6.5,33,42
NewJersey,1995,0,30,6.5,32,43
NewJersey,1995,0,30,6.5,32,44
NewJersey,1995,0,30,6.5,57,45
NewJersey,1995,0,30,6.5,33,46
NewJersey,1995,0,30,6.5,39,47
NewJersey,1996,0,30,6.2,57,48
NewJersey,1996,0,30,6.2,44,49
NewJersey,1996,0,30,6.2,57,50
NewJersey,1996,0,30,6.2,47,51
NewJersey,1996,0,30,6.2,51,52
NewJersey,1996,0,30,6.2,47,53
NewJersey,1997,0,30,5.3,57,54
NewJersey,1997,0,30,5.3,52,55
NewJersey,1997,0,30,5.3,51,56
NewJersey,1998,0,30,4.6,66,57
NewJersey,1998,0,30,4.6,61,58
NewJersey,1998,0,30,4.6,69,59
NewJersey,1998,0,30,4.6,63,60
NewJersey,1998,0,30,4.6,63,61
NewJersey,1999,0,30,4.5,61,62
NewJersey,1999,0,30,4.5,60,63
NewJersey,1999,0,30,4.5,59,64
NewJersey,1999,0,30,4.5,55,65
NewJersey,1999,0,30,4.5,67,66
NewJersey,1999,0,30,4.5,27,67
NewJersey,1999,0,30,4.5,59,68
NewJersey,1999,0,30,4.5,84,69
NewJersey,2000,0,30,3.7,62,70
NewJersey,2000,0,30,3.7,62,71
NewJersey,2000,0,30,3.7,60,72
NewJersey,2000,0,30,3.7,66,73
NewJersey,2000,0,30,3.7,58,74
NewJersey,2001,0,30,4.3,88,75
NewJersey,2001,0,30,4.3,52,76
NewJersey,2001,0,30,4.3,57,77
NewJersey,2001,0,30,4.3,87,78
NewJersey,2001,0,30,4.3,53,79
NewJersey,2001,0,30,4.3,62,80
NewJersey,2001,0,30,4.3,57,81
NewJersey,2001,0,30,4.3,88,82
NewJersey,2002,0,30,5.8,64,83
NewJersey,2002,0,30,5.8,72,84
NewJersey,2002,0,30,5.8,58,85
NewJersey,2002,0,30,5.8,82,86
NewJersey,2002,0,30,5.8,59,87
NewJersey,2002,0,30,5.8,62,88
NewJersey,2003,0,30,5.9,44,89
NewJersey,2003,0,30,5.9,47,90
NewJersey,2003,0,30,5.9,56,91
NewJersey,2003,0,30,5.9,54,92
NewJersey,2003,0,30,5.9,53,93
NewJersey,2003,0,30,5.9,63,94
NewJersey,2003,0,30,5.9,56,95
NewJersey,2003,0,30,5.9,62,96
NewJersey,2003,0,30,5.9,58,97
NewJersey,2003,0,30,5.9,49,98
NewJersey,2003,0,30,5.9,67,99
NewJersey,2004,0,30,4.9,43,100
NewJersey,2004,0,30,4.9,45,101
NewJersey,2004,0,30,4.9,40,102
NewJersey,2004,0,30,4.9,42,103
NewJersey,2004,0,30,4.9,41,104
NewJersey,2004,0,30,4.9,41,105
NewJersey,2004,0,30,4.9,43,106
NewJersey,2004,0,30,4.9,42,107
NewJersey,2004,0,30,4.9,50,108
NewJersey,2004,0,30,4.9,42,109
NewJersey,2004,0,30,4.9,44,110
NewJersey,2004,0,30,4.9,46,111
NewJersey,2004,0,30,4.9,51,112
NewJersey,2004,0,30,4.9,50,113
NewJersey,2004,0,30,4.9,44,114
NewJersey,2004,0,30,4.9,45,115
NewJersey,2005,0,30,4.5,37,116
NewJersey,2005,0,30,4.5,44,117
NewJersey,2005,0,30,4.5,35,118
NewJersey,2005,0,30,4.5,34,119
NewJersey,2005,0,30,4.5,35,120
NewJersey,2005,0,30,4.5,36,121
NewJersey,2005,0,30,4.5,36,122
NewJersey,2005,0,30,4.5,35,123
NewJersey,2005,0,30,4.5,34,124
NewJersey,2005,0,30,4.5,38,125
NewJersey,2005,0,30,4.5,38,126
NewJersey,2005,0,30,4.5,33,127
NewJersey,2005,0,30,4.5,30,128
NewJersey,2005,0,30,4.5,43,129
NewJersey,2005,0,30,4.5,38,130
NewJersey,2005,0,30,4.5,33,131
NewJersey,2005,0,30,4.5,30,132
NewJersey,2006,0,30,4.6,29,133
NewJersey,2006,0,30,4.6,29,134
NewJersey,2006,0,30,4.6,31,135
NewJersey,2006,0,30,4.6,29,136
NewJersey,2006,0,30,4.6,32,137
NewJersey,2006,0,30,4.6,33,138
NewJersey,2006,0,30,4.6,31,139
NewJersey,2006,0,30,4.6,33,140
NewJersey,2006,0,30,4.6,33,141
NewJersey,2006,0,30,4.6,37,142
NewJersey,2006,0,30,4.6,36,143
NewJersey,2006,0,30,4.6,30,144
NewJersey,2006,0,30,4.6,31,145
NewJersey,2006,0,30,4.6,31,146
NewJersey,2006,0,30,4.6,26,147
NewJersey,2006,0,30,4.6,28,148
NewJersey,2006,0,30,4.6,31,149
NewJersey,2006,0,30,4.6,34,150
NewJersey,2006,0,30,4.6,26,151
NewJersey,2006,0,30,4.6,29,152
